n,p,k,ec,oc,s,zn,fe,cu,mn,b,temperature,humidity,ph,rainfall,crop type
155.0,13.0,95.0,0.36,0.41600000000000004,0.254,28.75,108.79,25.2,1485.04,16.29,27.512598404,89.15504123400001,6.6,33.950967715999994,mulberry
175.0,20.0,76.0,0.72,0.376,0.264,20.67,259.43,18.91,208.4,22.94,27.754958309999996,91.162460686,6.3,29.065355465999993,mulberry
171.0,14.0,72.0,0.57,0.31799999999999995,0.249,20.71,193.44,27.98,509.03,23.39,27.351778226,89.12675347,6.7,33.57548443,mulberry
130.0,21.0,106.0,0.76,0.352,0.204,21.84,126.87,26.43,293.0,15.94,27.61937531,90.692945498,6.8,31.142132134,mulberry
125.0,18.0,61.0,0.1,0.396,0.242,21.5,207.36,22.67,237.77,22.76,28.054954148,91.99641097599999,6.3,24.754597566,mulberry
176.0,27.0,109.0,0.49,0.21599999999999997,0.267,23.94,274.77,35.0,288.27,27.53,27.703525132,90.197575196,6.5,30.182862227999998,mulberry
160.0,20.0,79.0,0.33,0.318,0.215,28.37,209.31,31.16,603.86,27.17,27.577888722,90.65891135,6.5,28.730225558,mulberry
116.0,21.0,104.0,0.53,0.31800000000000006,0.206,20.37,274.92,33.71,855.72,25.52,26.971591198,89.77885311600001,6.2,36.822856179999995,mulberry
130.0,27.0,83.0,0.83,0.41600000000000004,0.25,23.73,185.26,19.16,833.84,26.74,27.927438517999995,90.294275136,6.0,30.42966606,mulberry
135.0,11.0,74.0,0.62,0.41600000000000004,0.2,26.02,209.69,32.39,549.87,19.72,27.512598404,89.15504123400001,6.3,33.950967716,mulberry
122.0,30.0,97.0,0.53,0.31799999999999995,0.292,21.95,246.57,29.65,751.3,23.24,28.405532278,92.42878812199999,6.7,26.671330696000002,mulberry
110.0,24.0,104.0,0.12,0.396,0.22,24.98,124.34,26.3,1170.18,13.04,28.589867778000002,91.73235370999998,6.8,25.171244982,mulberry
153.0,26.0,73.0,0.29,0.61,0.212,22.52,112.01,26.65,1497.15,11.5,27.714636988000002,90.83246387,6.2,29.895364388,mulberry
145.0,28.0,82.0,0.24,0.41600000000000004,0.221,26.67,220.95,34.92,991.91,13.53,27.927438517999995,90.29427513600001,6.8,30.42966606,mulberry
160.0,14.0,56.0,0.55,0.41600000000000004,0.297,26.37,250.43,34.12,953.57,27.59,28.628713272,92.615091792,6.5,25.363584892,mulberry
173.0,10.0,60.0,0.27,0.41600000000000004,0.215,20.8,233.12,22.57,1298.39,16.01,28.225533187999996,90.57938457600001,6.4,29.873713856000002,mulberry
130.0,18.0,106.0,0.36,0.396,0.222,21.51,143.8,30.26,1119.22,15.06,27.820516809999997,91.051230078,6.5,30.687606498,mulberry
144.0,23.0,56.0,0.6,0.31800000000000006,0.249,25.33,198.15,19.31,516.8,22.61,27.548489738,90.632916884,6.5,29.765568442,mulberry
151.0,18.0,107.0,0.71,0.31799999999999995,0.291,21.75,160.58,20.54,762.24,26.1,27.512598404,89.155041234,6.7,33.950967716,mulberry
124.0,15.0,68.0,0.1,0.454,0.299,28.32,271.14,22.25,1058.02,20.89,28.392843914000004,92.528248076,6.6,25.46521076,mulberry
129.0,30.0,88.0,0.31,0.28,0.236,27.44,106.23,19.5,533.07,18.01,28.724320152,92.047842166,6.2,25.315405238,mulberry
166.0,22.0,84.0,0.83,0.274,0.296,28.86,213.23,25.24,422.49,19.01,27.577888722,90.65891135,6.6,28.730225558,mulberry
110.0,26.0,110.0,0.49,0.396,0.283,26.87,266.12,17.4,606.28,10.89,28.589867777999995,91.73235370999998,6.1,25.171244982,mulberry
122.0,13.0,97.0,0.42,0.396,0.265,24.93,271.43,27.27,1448.32,26.38,27.820516809999997,91.051230078,6.6,30.687606498,mulberry
178.0,23.0,59.0,0.33,0.196,0.286,29.39,271.03,17.22,477.12,10.72,25.947790008,88.667942396,6.4,46.596479418,mulberry
145.0,19.0,82.0,0.85,0.41600000000000004,0.289,28.41,146.85,25.56,989.65,16.04,27.904666631999998,90.555859776,6.5,29.728336592000005,mulberry
132.0,24.0,63.0,0.29,0.6100000000000001,0.275,23.48,127.98,19.96,1061.27,29.95,28.511518622,92.5860309,6.0,24.781103566,mulberry
136.0,30.0,89.0,0.9,0.454,0.202,23.43,223.04,33.67,1532.58,12.43,27.927438517999995,90.294275136,6.6,30.42966606,mulberry
167.0,21.0,90.0,0.19,0.41600000000000004,0.262,21.09,129.07,20.74,1159.76,25.58,27.904666631999998,90.555859776,6.2,29.728336592000005,mulberry
165.0,17.0,102.0,0.78,0.318,0.208,26.02,193.41,29.62,984.36,20.57,27.512598404,89.155041234,6.4,33.950967716,mulberry
159.0,19.0,61.0,0.45,0.13799999999999998,0.205,29.76,169.69,31.86,267.64,16.73,26.976162634,89.155898886,6.3,34.98796418,mulberry
157.0,19.0,105.0,0.3,0.41600000000000004,0.25,26.48,122.54,27.98,1572.54,20.07,27.512598404,89.155041234,6.1,33.950967716,mulberry
171.0,16.0,71.0,0.81,0.41600000000000004,0.27,21.49,252.57,19.72,1015.42,15.03,27.75495831,91.162460686,6.6,29.065355466,mulberry
173.0,30.0,80.0,0.86,0.41600000000000004,0.218,20.65,201.84,28.56,1495.87,26.7,27.55381681,90.804176106,6.6,29.519881102,mulberry
173.0,24.0,107.0,0.51,0.41600000000000004,0.278,21.98,181.24,27.36,1157.63,27.02,28.041414898,90.72941229599999,6.7,30.893475422,mulberry
158.0,13.0,84.0,0.45,0.2800000000000001,0.254,29.93,267.58,24.87,729.6,13.99,27.351778226,89.12675347000001,6.1,33.57548443,mulberry
145.0,23.0,93.0,0.61,0.41600000000000004,0.264,25.16,101.95,22.71,1383.16,10.31,27.61937531,90.692945498,6.1,31.142132134,mulberry
146.0,28.0,56.0,0.79,0.41600000000000004,0.221,21.35,116.13,22.39,677.57,11.33,28.339973778,92.54001873,6.4,25.049079663999997,mulberry
131.0,28.0,81.0,0.11,0.396,0.201,25.62,254.4,26.87,272.03,12.87,28.724320152,92.047842166,6.4,25.315405238,mulberry
194.0,76.0,260.0,1.24,0.45999999999999996,0.0123,24.75,49.89,23.21,67.56,8.91,18.926641136,17.43612855,6.2,85.89316690800001,mulberry
142.0,77.0,269.0,0.93,0.454,0.0123,25.1,126.21,18.2,62.11,8.69,22.21288682,83.68294915999999,7.0,79.901322328,mulberry
102.0,32.0,67.0,1.56,0.6020000000000001,113.2,37.86,3.81,0.18,184.11,11.32,28.860073219999997,91.64116035800001,5.8,23.079975802,mulberry
73.0,34.0,194.0,1.89,0.562,89.2,23.34,4.1,0.29,117.21,13.45,22.606599024,84.43775587799999,6.2,79.314046406,mulberry
174.0,79.0,300.0,1.65,0.4539999999999999,0.0216,18.22,163.19,12.23,65.96,7.49,22.366815898000002,81.326581818,7.7,69.915833968,ragi
147.0,96.0,346.0,0.85,0.454,0.0121,20.08,206.88,15.11,60.28,4.32,24.154812996,81.572590878,6.3,70.64704755400001,ragi
164.0,96.0,242.0,0.78,0.394,0.017,18.42,76.05,18.33,55.59,6.88,21.150321606,68.12942031200001,6.2,74.36380207199998,ragi
179.0,86.0,301.0,0.84,0.454,0.0205,26.88,248.54,13.76,59.01,8.39,22.366815898000002,81.326581818,7.7,69.915833968,ragi
160.0,73.0,359.0,1.39,0.4539999999999999,0.0215,24.11,55.53,24.84,57.12,9.13,18.530882979999998,17.162425402000004,7.3,85.536479938,ragi
125.0,97.0,250.0,1.37,0.28600000000000003,0.0131,21.56,218.37,14.72,69.14,6.49,22.366815898000002,81.326581818,7.2,69.915833968,ragi
137.0,95.0,326.0,1.51,0.25,0.0147,20.48,225.53,16.2,56.78,1.21,24.154812995999997,81.572590878,6.3,70.647047554,ragi
161.0,57.0,287.0,0.96,0.454,0.0215,22.03,153.97,13.27,62.53,8.28,22.359358387999997,83.499945134,6.0,79.63835619800001,ragi
165.0,72.0,310.0,1.17,0.34199999999999997,0.0191,23.87,220.73,16.08,59.09,3.76,24.476015726000004,81.63897181,6.8,69.91764835000001,ragi
188.0,66.0,320.0,1.62,0.45999999999999996,0.0168,24.69,90.14,13.2,57.12,4.65,18.926641136,17.43612855,6.0,85.89316690800001,ragi
198.0,67.0,247.0,0.71,0.348,0.0193,29.21,172.42,22.59,56.4,3.0,18.843807778,83.635570152,7.7,80.449446704,ragi
121.0,52.0,362.0,1.46,0.496,0.0206,29.62,74.2,24.55,58.97,8.4,20.534834508,55.850930584000004,5.8,79.491618512,ragi
176.0,58.0,332.0,1.71,0.454,0.0216,19.03,225.59,20.22,57.02,4.48,24.476015726000004,81.63897181,6.5,69.91764835000001,ragi
129.0,73.0,252.0,1.57,0.268,0.0157,27.32,217.22,12.02,59.81,9.44,18.843807778000002,83.63557015199999,7.2,80.449446704,ragi
148.0,85.0,248.0,1.48,0.426,0.0211,18.67,177.08,17.63,57.2,5.33,22.21288682,83.68294915999999,6.5,79.901322328,ragi
193.0,78.0,332.0,1.57,0.45999999999999996,0.0126,18.64,101.75,13.62,63.84,8.74,18.926641136,17.43612855,6.3,85.89316690800001,ragi
113.0,53.0,333.0,1.31,0.454,0.0226,27.37,102.41,10.62,65.7,8.99,20.539082701999998,81.38722199,5.7,69.608845992,ragi
116.0,90.0,247.0,1.78,0.39399999999999996,0.0124,24.56,127.65,16.91,68.7,1.13,22.21288682,83.68294915999999,7.5,79.901322328,ragi
114.0,87.0,253.0,1.49,0.25,0.0164,19.62,154.15,19.77,65.04,3.13,24.476015726000004,81.63897181,5.7,69.91764835000001,ragi
130.0,60.0,254.0,1.5,0.268,0.0206,29.61,248.97,15.36,59.66,7.38,22.803191288,83.75491975,5.8,80.072277688,ragi
122.0,99.0,272.0,1.18,0.394,0.0196,23.04,97.65,20.97,60.21,3.64,22.366815898000002,81.326581818,6.8,69.915833968,ragi
137.0,94.0,270.0,0.65,0.394,0.0236,26.75,74.16,23.36,62.42,2.57,22.366815898000002,81.326581818,7.4,69.915833968,ragi
141.0,53.0,277.0,0.93,0.384,0.0225,18.98,218.05,20.96,65.97,4.91,22.803191288,83.75491975,6.7,80.07227768800001,ragi
176.0,86.0,256.0,1.23,0.538,0.0191,29.62,191.75,14.66,61.7,4.11,22.21288682,83.68294915999999,6.5,79.90132232799999,ragi
183.0,54.0,261.0,1.62,0.426,0.0139,25.93,194.71,14.53,65.55,5.5,18.843807778000002,83.63557015199999,6.1,80.449446704,ragi
137.0,67.0,345.0,0.7,0.268,0.0186,27.84,212.75,23.45,68.63,1.85,25.340918146,81.334971376,7.0,70.336501524,ragi
181.0,72.0,337.0,0.73,0.34199999999999997,0.0183,22.26,226.69,20.29,66.77,9.68,24.476015726000004,81.63897181,7.2,69.91764835000001,ragi
163.0,57.0,233.0,1.56,0.348,0.0125,19.75,52.5,13.2,61.4,2.9,18.511108880000002,17.958503322000002,5.9,85.55042542999999,ragi
179.0,54.0,308.0,0.99,0.348,0.0154,18.27,79.5,14.37,59.04,3.36,18.511108880000002,17.958503322000002,6.6,85.55042542999999,ragi
155.0,56.0,317.0,0.82,0.454,0.0236,23.7,157.85,13.51,57.33,4.07,24.476015726000004,81.63897181,5.8,69.91764835000001,ragi
135.0,87.0,242.0,1.65,0.454,0.0199,25.48,60.41,23.01,66.29,5.12,22.21288682,83.68294915999999,7.3,79.901322328,ragi
151.0,89.0,320.0,0.62,0.454,0.0236,18.28,86.6,22.83,57.77,2.0,22.366815898,81.326581818,6.3,69.915833968,ragi
194.0,66.0,326.0,1.09,0.348,0.019,20.29,156.28,19.44,61.62,8.94,21.150321606,68.12942031200001,6.9,74.36380207199998,ragi
188.0,89.0,273.0,0.82,0.45999999999999996,0.0164,23.39,88.36,24.6,66.8,4.09,18.926641136,17.43612855,5.8,85.89316690800001,ragi
148.0,84.0,261.0,1.36,0.454,0.0215,25.68,109.97,22.92,67.24,3.16,22.21288682,83.68294915999999,7.2,79.901322328,ragi
156.0,79.0,352.0,1.09,0.454,0.0188,25.15,89.62,17.68,60.98,1.04,22.938318704000004,68.37542937200001,5.8,75.09501565800001,ragi
118.0,82.0,304.0,0.82,0.26799999999999996,0.0194,21.09,158.91,10.56,65.56,9.53,24.476015726,81.63897181,7.8,69.91764835,ragi
173.0,82.0,320.0,1.54,0.45999999999999996,0.0126,22.71,74.9,22.74,59.05,9.05,18.926641136,17.43612855,6.9,85.89316690800001,ragi
178.0,81.0,336.0,1.16,0.4539999999999999,0.0218,19.98,156.47,10.46,63.01,5.35,22.366815898,81.326581818,7.4,69.915833968,ragi
116.0,70.0,268.0,1.31,0.268,0.0119,27.73,227.48,13.34,65.72,2.96,22.359358388000004,83.499945134,7.2,79.63835619800001,ragi
157.0,98.0,296.0,1.5,0.454,0.0236,23.75,220.13,13.12,64.37,8.25,22.366815898,81.326581818,7.7,69.915833968,ragi
111.0,75.0,242.0,0.8,0.26799999999999996,0.0136,28.88,170.66,13.88,60.68,7.11,22.803191288,83.75491975,6.0,80.072277688,ragi
162.0,58.0,349.0,1.22,0.454,0.0227,27.93,190.25,12.32,58.0,3.89,24.476015726000004,81.63897181,6.1,69.91764835,ragi
163.0,82.0,320.0,1.13,0.4539999999999999,0.0221,25.21,55.97,22.58,58.62,2.6,18.530882979999998,17.162425402000004,6.4,85.536479938,ragi
113.0,79.0,360.0,1.72,0.26799999999999996,0.02,26.47,157.1,16.68,65.93,1.87,24.955091088,81.947436032,8.0,69.774128622,ragi
151.0,68.0,358.0,1.09,0.454,0.0178,23.88,209.55,14.68,60.36,1.46,24.476015726,81.63897180999999,6.4,69.91764835,ragi
144.0,53.0,289.0,1.63,0.442,0.0143,20.57,117.81,14.23,62.0,2.6,22.359358388000004,83.499945134,6.3,79.638356198,ragi
121.0,81.0,356.0,0.92,0.26799999999999996,0.0234,22.41,182.52,16.36,55.68,3.41,24.955091088,81.947436032,6.9,69.774128622,ragi
113.0,57.0,234.0,1.64,0.35200000000000004,0.0135,27.25,248.47,18.22,59.35,8.97,22.803191288,83.75491975,6.4,80.07227768800001,ragi
140.0,100.0,339.0,1.13,0.454,0.018,19.9,84.42,11.65,63.13,2.11,19.496032838,81.175352992,5.8,71.52446068600001,ragi
197.0,85.0,336.0,1.01,0.45999999999999996,0.0143,23.52,131.51,17.45,60.88,4.99,18.926641136,17.43612855,6.1,85.89316690800001,ragi
142.0,83.0,352.0,0.68,0.454,0.0179,26.53,149.81,13.18,66.01,7.1,23.169531734,81.46163083799999,7.7,71.44488412599999,ragi
165.0,97.0,293.0,1.3,0.454,0.0207,19.23,225.61,13.22,66.57,5.83,22.366815898000002,81.32658181800001,6.2,69.915833968,ragi
161.0,94.0,256.0,1.18,0.426,0.012,24.31,177.02,12.91,63.97,3.0,22.366815898000002,81.326581818,7.9,69.915833968,ragi
118.0,57.0,261.0,1.7,0.348,0.023,21.98,158.08,19.88,55.01,6.95,22.803191288,83.75491975,7.4,80.07227768800001,ragi
154.0,90.0,262.0,1.35,0.454,0.0193,23.08,126.95,12.89,61.14,5.49,22.366815898000002,81.326581818,7.8,69.915833968,ragi
123.0,91.0,289.0,1.31,0.454,0.0147,21.73,122.74,13.3,68.48,9.23,24.476015726000004,81.63897181,6.2,69.91764835000001,ragi
148.0,77.0,265.0,1.74,0.4539999999999999,0.0206,21.41,98.1,18.0,60.79,4.2,22.21288682,83.68294915999999,6.3,79.90132232799999,ragi
146.0,77.0,368.0,1.0,0.268,0.0207,21.84,247.83,22.39,67.95,3.0,23.169531734,81.46163083799999,7.0,71.444884126,ragi
179.0,61.0,309.0,1.24,0.348,0.0142,28.33,122.88,15.23,69.81,9.37,18.480567854,42.6415078,5.9,81.303046478,ragi
183.0,82.0,363.0,1.77,0.454,0.023,24.53,170.58,17.01,66.86,2.11,22.366815898,81.326581818,5.9,69.915833968,ragi
152.0,81.0,315.0,1.13,0.454,0.024,25.88,206.6,22.66,61.76,9.47,24.476015726000004,81.63897181,6.8,69.91764835000001,ragi
116.0,69.0,349.0,0.78,0.454,0.0233,23.03,112.99,16.65,55.5,4.89,22.97293947,82.14446696600001,6.6,70.686652844,ragi
172.0,62.0,288.0,1.7,0.454,0.0236,26.76,199.8,18.86,64.94,3.22,22.21288682,83.68294915999999,7.6,79.90132232799999,ragi
149.0,96.0,316.0,1.38,0.454,0.0188,20.62,212.21,21.02,62.38,9.5,22.366815898,81.326581818,7.7,69.91583396799999,ragi
196.0,84.0,265.0,1.5,0.45999999999999996,0.0137,23.08,130.83,11.37,65.16,4.05,20.032096508000002,30.32225939,6.6,84.172367944,ragi
118.0,97.0,369.0,1.03,0.25,0.0176,18.57,130.77,12.3,64.53,2.16,25.244617941999998,81.31494350599999,7.0,71.116231156,ragi
115.0,53.0,280.0,0.89,0.44800000000000006,0.0176,27.47,105.46,24.57,58.04,7.94,21.370434886000005,83.854549372,5.8,78.79649778000001,ragi
177.0,81.0,323.0,0.78,0.45999999999999996,0.019,25.16,56.25,18.34,60.94,3.82,18.926641136,17.43612855,5.9,85.89316690800001,ragi
116.0,97.0,240.0,1.04,0.394,0.0182,21.43,56.74,15.71,67.48,5.05,22.21288682,83.68294915999999,7.5,79.901322328,ragi
198.0,64.0,240.0,1.13,0.384,0.0136,23.87,191.08,23.03,66.6,1.63,18.843807778000002,83.63557015199999,7.2,80.449446704,ragi
132.0,94.0,311.0,1.4,0.454,0.0198,19.66,62.55,11.71,55.62,7.88,24.476015725999996,81.63897181,6.5,69.91764835,ragi
169.0,76.0,338.0,1.16,0.454,0.0145,23.33,246.66,11.76,58.84,7.57,24.476015726000004,81.63897181000002,7.7,69.91764835000001,ragi
191.0,80.0,255.0,1.49,0.45999999999999996,0.0211,19.81,70.66,24.67,66.06,2.29,18.926641136,17.43612855,6.8,85.89316690800001,ragi
129.0,52.0,253.0,0.64,0.4,0.014,28.82,185.79,14.42,55.27,6.32,22.803191288,83.75491975,5.6,80.07227768800001,ragi
185.0,70.0,240.0,1.11,0.348,0.0235,29.57,137.19,13.65,55.45,3.2,20.969153696,45.133066637999995,6.6,90.993178576,ragi
179.0,64.0,274.0,0.92,0.348,0.0116,28.39,190.83,14.93,63.32,1.02,22.21288682,83.68294915999999,7.4,79.901322328,ragi
117.0,71.0,365.0,1.7,0.454,0.0111,19.18,90.51,12.21,57.72,2.64,24.955091088,81.947436032,5.7,69.774128622,ragi
114.0,70.0,348.0,1.55,0.454,0.0157,19.41,76.43,19.71,61.82,3.45,24.955091088,81.947436032,7.3,69.774128622,ragi
112.0,80.0,245.0,0.98,0.454,0.0188,27.9,84.14,15.75,67.85,7.23,18.843807778000002,83.63557015199999,7.4,80.449446704,ragi
124.0,93.0,364.0,0.78,0.25,0.0124,29.51,158.93,13.0,57.67,1.47,25.244617941999998,81.31494350599999,7.7,71.116231156,ragi
182.0,87.0,350.0,1.14,0.454,0.0135,27.58,200.22,23.24,68.01,4.11,22.366815898,81.326581818,7.1,69.91583396799999,ragi
167.0,54.0,305.0,1.71,0.442,0.0228,28.7,50.76,15.13,62.69,6.99,18.507664104000003,17.723920716,6.5,83.542727436,ragi
137.0,91.0,342.0,1.43,0.454,0.0145,20.59,78.84,12.95,59.28,9.21,23.169531734,81.46163083799999,7.1,71.44488412599999,ragi
138.0,68.0,300.0,1.3,0.4539999999999999,0.0119,25.65,89.11,22.15,61.58,7.95,24.476015726000004,81.63897181,7.7,69.91764835000001,ragi
175.0,54.0,357.0,0.94,0.442,0.0216,25.32,95.47,11.02,67.17,4.91,18.507664104,17.723920716000002,7.3,83.54272743599999,ragi
192.0,50.0,322.0,0.99,0.348,0.0122,19.73,214.34,12.65,66.39,2.42,24.476015726000004,81.63897181,7.4,69.91764835000001,ragi
187.0,66.0,263.0,1.69,0.426,0.0183,20.96,200.34,12.69,61.05,5.15,18.843807778,83.635570152,7.2,80.449446704,ragi
196.0,62.0,355.0,1.67,0.45999999999999996,0.0138,21.86,74.52,21.04,58.99,2.9,18.926641136,17.43612855,6.1,85.89316690800001,ragi
175.0,74.0,263.0,1.64,0.426,0.0187,24.58,209.05,12.14,63.51,5.76,22.21288682,83.68294915999999,7.6,79.901322328,ragi
113.0,79.0,239.0,0.91,0.26799999999999996,0.0176,18.73,218.11,13.61,66.87,6.04,18.843807778000002,83.63557015199999,7.9,80.449446704,ragi
136.0,52.0,338.0,1.73,0.4,0.0138,19.94,212.74,24.32,64.86,8.84,20.539082702,81.38722198999999,7.7,69.608845992,ragi
141.0,71.0,264.0,1.55,0.384,0.0176,21.57,243.99,21.06,67.77,6.82,22.21288682,83.68294915999999,7.9,79.901322328,ragi
129.0,65.0,320.0,0.78,0.268,0.0148,22.28,223.94,22.2,59.87,6.98,24.476015726000004,81.63897181,6.9,69.91764835000001,ragi
144.0,63.0,246.0,0.76,0.348,0.0154,28.61,76.73,14.83,61.55,1.93,18.843807778000002,83.63557015199999,5.9,80.449446704,ragi
148.0,97.0,365.0,1.7,0.454,0.0145,19.13,138.79,16.65,57.07,1.64,21.605232666,81.487742984,5.8,71.526275068,ragi
165.0,97.0,264.0,1.72,0.426,0.021,25.18,221.98,15.15,59.52,7.34,22.366815898000002,81.326581818,6.2,69.915833968,ragi
178.0,93.0,343.0,1.4,0.454,0.021,23.1,223.95,20.62,68.08,1.65,22.366815898,81.326581818,6.6,69.91583396799999,ragi
197.0,79.0,259.0,1.27,0.45999999999999996,0.0135,24.25,50.07,23.41,68.98,8.89,18.926641136,17.43612855,6.1,85.89316690800001,ragi
141.0,76.0,263.0,0.92,0.454,0.0129,25.05,127.29,18.3,61.66,8.65,22.21288682,83.68294915999999,7.0,79.90132232799999,ragi
130.0,54.0,131.0,2.45,0.4040000000000001,0.08975,46.83,42.1,16.0,91.46,22.69,27.359901709999995,87.29538416,5.2,68.038550052,ragi
141.0,33.0,161.0,1.07,0.46799999999999997,0.08812,34.2,38.8,23.0,258.9,15.48,27.192489286,89.457035334,4.9,37.028725104,ragi
132.0,68.0,213.0,0.56,0.426,0.24,55.63,115.21,10.3,60.21,20.6,18.843807778000002,83.63557015199999,5.8,80.449446704,ragi
169.0,35.0,219.0,0.14,0.4,0.27,32.42,113.99,16.21,57.21,27.62,18.86482092,17.661018446,5.7,84.12515832200002,ragi
103.0,35.0,69.0,1.47,0.37200000000000005,0.1157,37.92,38.5,19.0,184.24,11.01,27.4990112,87.67457618399999,5.6,36.169464188,potato
72.0,32.0,196.0,1.92,0.4779999999999999,0.08974,23.33,40.4,29.0,116.88,13.25,22.606599024,84.43775587799999,6.0,79.314046406,potato
177.0,42.0,171.0,2.23,0.5279999999999999,0.10878,41.96,39.7,17.0,254.08,16.1,27.927438517999995,90.29427513600001,5.7,30.42966606,potato
83.0,31.0,173.0,2.32,0.508,0.10183,42.6,41.6,14.0,147.19,17.61,25.121836236,84.241551696,6.0,80.02815509199999,potato
165.0,57.0,53.0,1.61,0.294,0.11069,48.55,41.5,16.0,175.07,19.36,24.65088451,79.280499228,5.1,87.52532675799999,potato
110.0,16.0,124.0,1.72,0.43,0.10427,38.98,40.8,18.0,275.18,23.54,26.219373982,90.14070742400001,4.9,42.570025126,potato
118.0,46.0,191.0,1.97,0.47800000000000004,0.1037,31.18,40.2,27.0,68.3,14.86,18.856565851999996,17.547576612,5.8,80.900496268,potato
34.0,50.0,102.0,1.44,0.508,0.10416,45.25,39.2,14.0,163.83,18.18,34.579932784,92.286645688,5.7,131.29944461600002,potato
88.0,25.0,207.0,1.63,0.524,0.0973,23.89,38.7,13.0,143.61,22.18,22.606599024,84.43775587799999,5.1,79.314046406,potato
86.0,37.0,181.0,1.92,0.4680000000000001,0.09329,21.27,38.9,20.0,262.73,22.84,24.271947660000002,84.444625492,5.0,79.154988586,potato
54.0,77.0,172.0,2.23,0.4680000000000001,0.08453,36.66,41.8,27.0,202.26,10.49,25.121836236,84.241551696,5.2,80.02815509199999,potato
156.0,69.0,231.0,2.0,0.496,0.11483,37.78,38.5,26.0,146.77,24.67,18.843807778000002,83.63557015199999,5.3,80.449446704,potato
136.0,52.0,224.0,1.85,0.4680000000000001,0.08001,29.84,38.5,25.0,288.92,22.19,18.843807778000002,83.63557015199999,5.1,80.449446704,potato
53.0,56.0,87.0,1.57,0.4680000000000001,0.1193,42.55,38.3,16.0,169.84,22.34,30.15422112,91.271368906,5.2,144.147794944,potato
114.0,61.0,243.0,1.41,0.554,0.105,25.98,38.2,15.0,80.75,13.45,22.803191288,83.75491975,5.5,80.07227768800001,potato
53.0,78.0,69.0,1.58,0.546,0.09847,45.61,39.1,15.0,79.58,10.24,32.007108438,92.840174224,5.6,119.14995756799999,potato
41.0,36.0,58.0,2.45,0.532,0.08768,33.71,41.5,23.0,160.62,22.71,29.423702696,91.668995996,4.7,114.19397120199999,potato
90.0,80.0,87.0,1.59,0.46799999999999997,0.09638,48.37,41.3,14.0,154.28,13.77,26.922762514,79.71722332200001,4.7,97.878475028,potato
57.0,43.0,175.0,1.86,0.546,0.10867,33.99,39.9,17.0,158.33,19.66,28.992677046,83.99510513,4.9,79.849161764,potato
83.0,75.0,163.0,1.93,0.48999999999999994,0.08625,34.32,39.2,10.0,52.56,20.3,18.879784727999997,16.986081298000002,5.1,82.89424877,potato
100.0,22.0,155.0,1.43,0.484,0.10545,34.35,41.2,13.0,102.42,11.03,19.327584557999998,17.48615096,4.9,81.924436976,potato
87.0,59.0,128.0,1.59,0.4680000000000001,0.09812,30.78,39.5,23.0,169.13,12.32,35.083371532,89.40385879200001,5.9,111.27693768399999,potato
67.0,80.0,136.0,1.45,0.4680000000000001,0.11092,30.11,38.9,21.0,234.56,15.83,25.816849634,86.917940258,5.3,80.973944384,potato
